t,X0,Vx0,Y0,Vy0,X1,Vx1,Y1,Vy1
10.32,-0.36840933611846394,-0.4772215440227607,-0.4356195520485074,-0.021409284093167516,0.36840933611846394,0.4772215440227607,0.4356195520485074,0.021409284093167516
10.44,-0.3965999472075373,-0.4625279293778353,-0.43639318656617343,-0.0046504852938480945,0.3965999472075373,0.4625279293778353,0.43639318656617343,0.0046504852938480945
10.559999999999999,-0.4239202195509139,-0.4482110854605578,-0.43620809119974613,0.010583009117835489,0.4239202195509139,0.4482110854605578,0.43620809119974613,-0.010583009117835489
10.68,-0.45039282069528225,-0.4342716675824192,-0.43514990144666194,0.02448169221205338,0.45039282069528225,0.4342716675824192,0.43514990144666194,-0.02448169221205338
10.799999999999999,-0.47604023879792917,-0.42070353535366145,-0.433293764495321,0.03720574522240279,0.47604023879792917,0.42070353535366145,0.433293764495321,-0.03720574522240279
10.92,-0.5008844536199664,-0.4074962150338179,-0.43070598106050506,0.048890701746958413,0.5008844536199664,0.4074962150338179,0.43070598106050506,-0.048890701746958413
11.04,-0.5249467300949493,-0.3946365773135658,-0.4274453448571466,0.059651921241794095,0.5249467300949493,0.3946365773135658,0.4274453448571466,-0.059651921241794095
11.16,-0.5482474951956672,-0.38210997732402147,-0.4235642424891603,0.06958814351138616,0.5482474951956672,0.38210997732402147,0.4235642424891603,-0.06958814351138616
11.28,-0.5708062718192101,-0.36990102836705385,-0.41910956217130946,0.07878433077551321,0.5708062718192101,0.36990102836705385,0.41910956217130946,-0.07878433077551321
11.4,-0.5926416509372471,-0.35799412392149677,-0.41412344935888334,0.08731395506067159,0.5926416509372471,0.35799412392149677,0.41412344935888334,-0.08731395506067159
11.52,-0.613771289820214,-0.34637378400319735,-0.40864393825135825,0.09524084856949319,0.613771289820214,0.34637378400319735,0.40864393825135825,-0.09524084856949319
11.639999999999999,-0.6342119260516592,-0.33502488864157126,-0.4027054848177782,0.10262071954518355,0.6342119260516592,0.33502488864157126,0.4027054848177782,-0.10262071954518355
11.76,-0.6539794049994628,-0.32393281359455867,-0.3963394140627448,0.1095023806226217,0.6539794049994628,0.32393281359455867,0.3963394140627448,-0.1095023806226217
11.879999999999999,-0.6730887116726779,-0.31308351979957133,-0.38957430320020403,0.11592877243946105,0.6730887116726779,0.31308351979957133,0.38957430320020403,-0.11592877243946105
12.0,-0.6915540073677137,-0.3024635978883944,-0.3824363078318575,0.12193780785157471,0.6915540073677137,0.3024635978883944,0.3824363078318575,-0.12193780785157471
12.12,-0.7093886683168265,-0.2920602851931768,-0.37494944162204613,0.12756307507697912,0.7093886683168265,0.2920602851931768,0.37494944162204613,-0.12756307507697912
12.24,-0.7266053243433254,-0.2818614641049821,-0.36713581771123494,0.1328344262308105,0.7266053243433254,0.2818614641049821,0.36713581771123494,-0.1328344262308105
12.36,-0.743215897258923,-0.2718556482611275,-0.3590158575788508,0.13777847300095716,0.743215897258923,0.2718556482611275,0.3590158575788508,-0.13777847300095716
12.48,-0.7592316380767979,-0.26203196022213576,-0.35060847261812084,0.14241900503016106,0.7592316380767979,0.26203196022213576,0.35060847261812084,-0.14241900503016106
12.6,-0.7746631627454499,-0.25238010406820544,-0.3419312225245702,0.14677734474584173,0.7746631627454499,0.25238010406820544,0.3419312225245702,-0.14677734474584173
12.719999999999999,-0.7895204861918284,-0.24289033495079898,-0.3330004538192652,0.15087264899713723,0.7895204861918284,0.24289033495079898,0.3330004538192652,-0.15087264899713723
12.84,-0.8038130544006814,-0.23355342777645496,-0.32383142199387577,0.15472216815107456,0.8038130544006814,0.23355342777645496,0.32383142199387577,-0.15472216815107456
12.959999999999999,-0.8175497744885725,-0.22436064641341114,-0.3144383998226764,0.15834147086591122,0.8175497744885725,0.22436064641341114,0.3144383998226764,-0.15834147086591122
13.08,-0.8307390434691121,-0.2153037100459302,-0.3048347707120113,0.16174462901411094,0.8307390434691121,0.2153037100459302,0.3048347707120113,-0.16174462901411094
13.2,-0.8433887743607257,-0.20637476452499837,-0.2950331147405611,0.1649443878135539,0.8433887743607257,0.20637476452499837,0.2950331147405611,-0.1649443878135539
13.32,-0.8555064209416897,-0.19756635235404668,-0.28504528361952114,0.16795230719177406,0.8555064209416897,0.19756635235404668,0.28504528361952114,-0.16795230719177406
13.44,-0.8670990007789391,-0.18887138480859392,-0.2748824676005997,0.1707788857886455,0.8670990007789391,0.18887138480859392,0.2748824676005997,-0.1707788857886455
13.559999999999999,-0.8781731165315618,-0.18028311574468897,-0.26455525630946586,0.17343367103800336,0.8781731165315618,0.18028311574468897,0.26455525630946586,-0.17343367103800336
13.68,-0.8887349757201694,-0.17179511626992316,-0.2540736924242588,0.17592535186242672,0.8887349757201694,0.17179511626992316,0.2540736924242588,-0.17592535186242672
13.799999999999999,-0.8987904090473563,-0.16340125163474012,-0.243447321241611,0.17826184400252024,0.8987904090473563,0.16340125163474012,0.243447321241611,-0.17826184400252024
13.92,-0.9083448874149663,-0.1550956588186749,-0.23268523420633902,0.1804503608832374,0.9083448874149663,0.1550956588186749,0.23268523420633902,-0.1804503608832374
14.04,-0.9174035375728954,-0.1468727260602325,-0.22179610954170662,0.18249747921526235,0.9174035375728954,0.1468727260602325,0.22179610954170662,-0.18249747921526235
14.16,-0.9259711566103378,-0.1387270733204019,-0.21078824850854924,0.1844091947288623,0.9259711566103378,0.1387270733204019,0.21078824850854924,-0.1844091947288623
14.28,-0.9340522253063703,-0.13065353412531075,-0.1996696087655209,0.18619097222613806,0.9340522253063703,0.13065353412531075,0.1996696087655209,-0.18619097222613806
14.399999999999999,-0.9416509204338128,-0.1226471384776669,-0.18844783491967737,0.18784778973119068,0.9416509204338128,0.1226471384776669,0.18844783491967737,-0.18784778973119068
14.52,-0.9487711260402979,-0.11470309681126471,-0.1771302863366196,0.18938417682575234,0.9487711260402979,0.11470309681126471,0.1771302863366196,-0.18938417682575234
14.639999999999999,-0.9554164438792736,-0.10681678499488129,-0.1657240637151648,0.19080425119257993,0.9554164438792736,0.10681678499488129,0.1657240637151648,-0.19080425119257993
14.76,-0.9615902028293453,-0.09898373001105648,-0.15423603181904838,0.19211174601279946,0.9615902028293453,0.09898373001105648,0.15423603181904838,-0.19211174601279946
14.879999999999999,-0.9672954675750975,-0.09119959678416642,-0.14267284239725073,0.1933100392543499,0.9672954675750975,0.09119959678416642,0.14267284239725073,-0.1933100392543499
15.0,-0.9725350465687007,-0.08346017525981121,-0.13104095470928642,0.19440217659046793,0.9725350465687007,0.08346017525981121,0.13104095470928642,-0.19440217659046793
15.12,-0.9773114990012778,-0.07576136878148655,-0.11934665427969847,0.1953908916825476,0.9773114990012778,0.07576136878148655,0.11934665427969847,-0.1953908916825476
15.24,-0.9816271414936566,-0.06809918230800432,-0.10759607197554527,0.1962786264710037,0.9816271414936566,0.06809918230800432,0.10759607197554527,-0.1962786264710037
15.36,-0.985484053654886,-0.06046971193416806,-0.09579520012781409,0.19706754557050504,0.985484053654886,0.06046971193416806,0.09579520012781409,-0.19706754557050504
15.479999999999999,-0.9888840834034247,-0.052869134212634436,-0.08394990945732655,0.19775955176736154,0.9888840834034247,0.052869134212634436,0.08394990945732655,-0.19775955176736154
15.6,-0.991828851363894,-0.04529369646265863,-0.07206596383799989,0.19835629721247838,0.991828851363894,0.04529369646265863,0.07206596383799989,-0.19835629721247838
15.719999999999999,-0.994319754918069,-0.03773970697934422,-0.06014903543833213,0.19885919451365322,0.994319754918069,0.03773970697934422,0.06014903543833213,-0.19885919451365322
15.84,-0.9963579715205845,-0.03020352592546095,-0.048204718517666306,0.19926942514034793,0.9963579715205845,0.03020352592546095,0.048204718517666306,-0.19926942514034793
15.959999999999999,-0.9979444615770178,-0.02268155621306031,-0.03623854327076862,0.19958794695919893,0.9979444615770178,0.02268155621306031,0.03623854327076862,-0.19958794695919893
16.08,-0.9990799707287482,-0.015170234796543895,-0.024255988936727053,0.19981550000820925,0.9990799707287482,0.015170234796543895,0.024255988936727053,-0.19981550000820925
16.2,-0.9997650316480616,-0.007666023983518564,-0.012262496862979588,0.19995261106402973,0.9997650316480616,0.007666023983518564,0.012262496862979588,-0.19995261106402973
